
Big Board speller
Rank
	
Name
	
Time
	
Load
	
Check
	
Size
	
Unload
	
Memory
	
Heap
	
Stack
2238	jarataraj 	8.571 s	1.602 s	6.465 s	0.000 s	0.503 s	8.0 MB	8.0 MB	3.0 kB
2239	stiginstarview 	8.571 s	0.919 s	7.237 s	0.000 s	0.415 s	8.0 MB	8.0 MB	3.0 kB
2240	yernar-m 	8.571 s	0.745 s	7.407 s	0.000 s	0.419 s	8.0 MB	8.0 MB	3.0 kB
2241	jpvidela 	8.573 s	1.912 s	6.252 s	0.000 s	0.409 s	8.0 MB	8.0 MB	1.0 kB
2242	OllySwanson 	8.574 s	0.921 s	7.224 s	0.000 s	0.429 s	8.0 MB	8.0 MB	3.0 kB
2243	Cbflessner 	8.574 s	1.430 s	6.745 s	0.000 s	0.399 s	8.0 MB	8.0 MB	1.0 kB
2244	coswimob 	8.574 s	0.805 s	7.394 s	0.000 s	0.375 s	8.0 MB	8.0 MB	3.0 kB
2245	Alizeh-Fatimi 	8.574 s	1.406 s	6.781 s	0.000 s	0.387 s	8.0 MB	8.0 MB	3.0 kB
2246	eliseweir 	8.575 s	1.336 s	6.662 s	0.000 s	0.577 s	11.3 MB	11.3 MB	3.0 kB
2247	MaxRozendaal 	8.578 s	1.216 s	6.999 s	0.000 s	0.363 s	8.0 MB	8.0 MB	3.0 kB
2248	Akshay-K16 	8.578 s	0.856 s	7.318 s	0.000 s	0.405 s	8.0 MB	8.0 MB	3.0 kB
2249	AliGx97 	8.578 s	1.306 s	6.872 s	0.000 s	0.400 s	8.0 MB	8.0 MB	3.0 kB
2250	Omar-alhussein 	8.579 s	0.878 s	7.278 s	0.000 s	0.422 s	8.0 MB	8.0 MB	3.0 kB
2251	IT-Stranger 	8.581 s	0.909 s	7.245 s	0.000 s	0.427 s	8.0 MB	8.0 MB	3.0 kB
2252	affmferraz 	8.585 s	1.128 s	6.943 s	0.000 s	0.514 s	8.0 MB	8.0 MB	3.0 kB
2253	serverfriendsorg 	8.586 s	1.819 s	6.266 s	0.000 s	0.501 s	8.0 MB	8.0 MB	3.0 kB
2254	stevenkhaldi30 	8.587 s	1.083 s	7.356 s	0.000 s	0.148 s	8.0 MB	8.0 MB	3.0 kB
2255	rodrigogrum 	8.587 s	0.857 s	7.316 s	0.000 s	0.413 s	8.0 MB	8.0 MB	3.0 kB
2256	Rohcol94 	8.589 s	1.078 s	7.114 s	0.000 s	0.397 s	8.0 MB	8.0 MB	3.0 kB
2257	GVales 	8.589 s	0.828 s	7.385 s	0.000 s	0.377 s	8.0 MB	8.0 MB	2.9 kB
2258	rohilbahl 	8.589 s	1.643 s	6.559 s	0.000 s	0.386 s	8.1 MB	8.0 MB	53.0 kB
2259	Bkyc 	8.590 s	1.446 s	6.427 s	0.000 s	0.717 s	14.5 MB	14.5 MB	2.9 kB
2260	charlieterle 	8.590 s	1.397 s	6.754 s	0.000 s	0.440 s	8.0 MB	8.0 MB	1.0 kB
2261	Callum0Shaw 	8.591 s	1.709 s	6.475 s	0.000 s	0.407 s	8.0 MB	8.0 MB	3.0 kB
2262	ValeriiaProskuriakova 	8.591 s	1.212 s	6.964 s	0.000 s	0.415 s	8.0 MB	8.0 MB	3.0 kB
2263	tadasgo 	8.591 s	1.039 s	7.174 s	0.000 s	0.379 s	8.0 MB	8.0 MB	2.9 kB
2264	emreisler 	8.594 s	1.375 s	6.763 s	0.000 s	0.456 s	8.0 MB	8.0 MB	3.0 kB
2265	jeremiahyong 	8.594 s	0.993 s	7.180 s	0.000 s	0.421 s	8.0 MB	8.0 MB	3.0 kB
2266	mostafaehab96 	8.595 s	1.324 s	6.062 s	0.000 s	1.209 s	8.0 MB	8.0 MB	3.0 kB
2267	chimmuanya-codes 	8.596 s	0.942 s	7.248 s	0.000 s	0.406 s	8.0 MB	8.0 MB	3.0 kB
2268	JaspervanD 	8.596 s	1.518 s	6.568 s	0.000 s	0.509 s	8.0 MB	8.0 MB	3.0 kB
2269	matibalbi 	8.597 s	0.915 s	7.555 s	0.000 s	0.127 s	8.0 MB	8.0 MB	3.0 kB
2270	MsWadzy 	8.597 s	1.911 s	6.268 s	0.000 s	0.418 s	8.0 MB	8.0 MB	3.0 kB
2271	fredrikGoetzinger 	8.598 s	1.283 s	6.805 s	0.000 s	0.510 s	8.0 MB	8.0 MB	1.1 kB
2272	saadmarwan16 	8.600 s	1.195 s	7.012 s	0.000 s	0.393 s	8.0 MB	8.0 MB	3.0 kB
2273	envpcamille 	8.601 s	0.914 s	7.254 s	0.000 s	0.433 s	8.0 MB	8.0 MB	3.0 kB
2274	Electron3D 	8.601 s	1.221 s	7.019 s	0.000 s	0.361 s	8.0 MB	8.0 MB	3.0 kB
2275	SKaralius 	8.604 s	1.477 s	6.715 s	0.000 s	0.412 s	8.0 MB	8.0 MB	3.0 kB
2276	ajsub9 	8.604 s	1.660 s	6.507 s	0.000 s	0.437 s	8.0 MB	8.0 MB	3.0 kB
2277	jreffsin 	8.604 s	2.034 s	6.193 s	0.000 s	0.376 s	8.0 MB	8.0 MB	1.0 kB
2278	loulafg 	8.605 s	1.951 s	5.985 s	0.000 s	0.669 s	8.0 MB	8.0 MB	3.0 kB
2279	RehmSleep 	8.606 s	1.144 s	7.068 s	0.000 s	0.394 s	8.0 MB	8.0 MB	2.9 kB
2280	mpalayer 	8.607 s	0.764 s	7.459 s	0.000 s	0.383 s	8.0 MB	8.0 MB	3.0 kB
2281	diegosnavarror 	8.607 s	1.861 s	6.340 s	0.000 s	0.406 s	8.0 MB	8.0 MB	3.0 kB
2282	ceriselim 	8.608 s	1.627 s	6.506 s	0.000 s	0.474 s	8.0 MB	8.0 MB	2.9 kB
2283	idealist84 	8.611 s	1.078 s	7.107 s	0.000 s	0.427 s	8.0 MB	8.0 MB	2.9 kB
2284	seanclark98 	8.612 s	1.070 s	7.362 s	0.000 s	0.179 s	8.0 MB	8.0 MB	3.0 kB
2285	jijojohnsonc 	8.612 s	0.757 s	7.441 s	0.000 s	0.413 s	8.0 MB	8.0 MB	3.0 kB
2286	vianin 	8.612 s	1.323 s	6.703 s	0.214 s	0.372 s	8.0 MB	8.0 MB	1.1 kB
2287	emblaz3 	8.612 s	1.257 s	6.932 s	0.000 s	0.423 s	8.0 MB	8.0 MB	3.0 kB
2288	15fine 	8.614 s	1.361 s	6.860 s	0.000 s	0.392 s	8.0 MB	8.0 MB	2.9 kB
2289	anirudhRowjee 	8.614 s	1.287 s	6.680 s	0.000 s	0.647 s	8.9 MB	8.9 MB	2.9 kB
2290	PorterCG 	8.616 s	1.397 s	6.838 s	0.000 s	0.382 s	8.0 MB	8.0 MB	3.0 kB
2291	yan5619 	8.618 s	1.468 s	6.408 s	0.000 s	0.741 s	8.0 MB	8.0 MB	2.9 kB
2292	Rohit9650547345 	8.618 s	1.449 s	6.666 s	0.000 s	0.503 s	4.2 MB	4.2 MB	1.1 kB
2293	hryxna 	8.619 s	1.348 s	6.835 s	0.000 s	0.436 s	8.0 MB	8.0 MB	3.0 kB
2294	rockrisework 	8.619 s	1.604 s	6.559 s	0.000 s	0.456 s	8.0 MB	8.0 MB	3.0 kB
2295	bumblevy 	8.620 s	1.248 s	6.928 s	0.000 s	0.444 s	8.0 MB	8.0 MB	3.0 kB
2296	anczik 	8.624 s	1.732 s	6.502 s	0.000 s	0.389 s	8.0 MB	8.0 MB	3.0 kB
2297	lucadidio1991 	8.624 s	1.260 s	6.995 s	0.000 s	0.369 s	8.0 MB	8.0 MB	3.0 kB
2298	login3b7e 	8.629 s	0.763 s	7.462 s	0.000 s	0.404 s	8.0 MB	8.0 MB	3.0 kB
2299	MAndrea1 	8.633 s	1.550 s	6.641 s	0.000 s	0.442 s	8.0 MB	8.0 MB	3.0 kB
2300	dalchammas 	8.634 s	1.939 s	6.352 s	0.000 s	0.344 s	8.0 MB	8.0 MB	3.0 kB
2301	jaickler 	8.636 s	1.614 s	6.612 s	0.000 s	0.410 s	8.0 MB	8.0 MB	2.9 kB
2302	Maxfewland 	8.638 s	1.184 s	7.015 s	0.000 s	0.439 s	8.0 MB	8.0 MB	3.0 kB
2303	Oshlin 	8.639 s	0.893 s	7.325 s	0.000 s	0.420 s	8.0 MB	8.0 MB	2.9 kB
2304	mnesis 	8.639 s	1.060 s	7.296 s	0.000 s	0.283 s	8.0 MB	8.0 MB	3.0 kB
2305	clonex10100 	8.640 s	1.439 s	6.669 s	0.149 s	0.383 s	8.0 MB	8.0 MB	968 Bytes
2306	DanielFontes98 	8.640 s	1.298 s	6.762 s	0.160 s	0.421 s	8.0 MB	8.0 MB	3.0 kB
2307	Eragon033 	8.641 s	0.982 s	7.229 s	0.000 s	0.430 s	8.0 MB	8.0 MB	3.0 kB
2308	shadmansaleh 	8.641 s	1.772 s	6.152 s	0.000 s	0.717 s	3.7 MB	3.7 MB	3.0 kB
2309	cardorimezgo 	8.643 s	1.981 s	6.225 s	0.000 s	0.437 s	8.0 MB	8.0 MB	3.0 kB
2310	CookiePie1 	8.643 s	1.618 s	6.669 s	0.000 s	0.356 s	8.0 MB	8.0 MB	3.0 kB
2311	MahmoudMTaha 	8.646 s	2.004 s	6.185 s	0.000 s	0.457 s	8.0 MB	8.0 MB	3.0 kB
2312	M7mdisk 	8.648 s	1.535 s	6.549 s	0.000 s	0.564 s	8.0 MB	8.0 MB	3.0 kB
2313	theRealPJ24 	8.649 s	1.818 s	6.457 s	0.000 s	0.374 s	8.0 MB	8.0 MB	2.9 kB
2314	niharchandaliya 	8.649 s	1.420 s	6.738 s	0.000 s	0.490 s	11.7 MB	11.7 MB	3.0 kB
2315	HndlWCare 	8.651 s	1.532 s	6.615 s	0.000 s	0.504 s	8.0 MB	8.0 MB	3.0 kB
2316	hal200164 	8.652 s	0.884 s	7.239 s	0.179 s	0.351 s	8.0 MB	8.0 MB	1.1 kB
2317	jamessl154 	8.653 s	1.319 s	6.929 s	0.000 s	0.405 s	8.0 MB	8.0 MB	2.9 kB
2318	gus50cs 	8.653 s	1.685 s	6.386 s	0.000 s	0.582 s	8.0 MB	8.0 MB	3.0 kB
2319	xinhegeth 	8.654 s	1.053 s	6.873 s	0.316 s	0.412 s	8.0 MB	8.0 MB	3.0 kB
2320	CantPauseMom 	8.657 s	1.646 s	6.567 s	0.000 s	0.444 s	9.2 MB	9.2 MB	3.0 kB
2321	AndrewS622 	8.658 s	1.503 s	6.700 s	0.000 s	0.455 s	8.0 MB	8.0 MB	3.0 kB
2322	RaduC26 	8.659 s	0.902 s	7.246 s	0.000 s	0.510 s	8.0 MB	8.0 MB	3.0 kB
2323	github0600 	8.659 s	1.476 s	6.807 s	0.000 s	0.376 s	8.0 MB	8.0 MB	3.0 kB
2324	ds412 	8.661 s	1.278 s	6.983 s	0.000 s	0.399 s	8.0 MB	8.0 MB	3.0 kB
2325	Simo865 	8.662 s	2.088 s	6.199 s	0.000 s	0.374 s	8.0 MB	8.0 MB	3.1 kB
2326	Reni96 	8.662 s	1.219 s	7.062 s	0.000 s	0.381 s	8.0 MB	8.0 MB	3.0 kB
2327	chrischriscris 	8.662 s	1.272 s	6.964 s	0.000 s	0.426 s	8.0 MB	8.0 MB	3.0 kB
2328	AbhijitNair9 	8.662 s	1.854 s	6.381 s	0.000 s	0.427 s	8.0 MB	8.0 MB	3.0 kB
2329	SirPannbiff 	8.663 s	1.290 s	6.982 s	0.000 s	0.391 s	8.0 MB	8.0 MB	3.0 kB
2330	zschreib1 	8.664 s	1.891 s	6.290 s	0.000 s	0.482 s	8.0 MB	8.0 MB	3.0 kB
2331	Yinqo 	8.664 s	1.380 s	6.841 s	0.000 s	0.442 s	8.0 MB	8.0 MB	3.0 kB
2332	alex8232 	8.664 s	1.703 s	6.619 s	0.000 s	0.342 s	8.0 MB	8.0 MB	3.0 kB
2333	larcturus 	8.664 s	1.580 s	6.647 s	0.000 s	0.437 s	8.0 MB	8.0 MB	3.0 kB
2334	PhytonJr 	8.665 s	0.700 s	7.465 s	0.000 s	0.500 s	8.0 MB	8.0 MB	1.1 kB
2335	yunyunfunnydays 	8.665 s	1.364 s	6.886 s	0.000 s	0.415 s	8.0 MB	8.0 MB	2.9 kB
2336	gliserma 	8.667 s	1.379 s	6.820 s	0.000 s	0.469 s	8.0 MB	8.0 MB	3.0 kB
2337	javasia 	8.667 s	1.329 s	6.886 s	0.000 s	0.452 s	8.0 MB	8.0 MB	3.0 kB
2338	manboy55 	8.671 s	1.149 s	7.125 s	0.000 s	0.397 s	8.0 MB	8.0 MB	3.0 kB
2339	issacoky2 	8.672 s	1.295 s	6.963 s	0.000 s	0.414 s	8.0 MB	8.0 MB	3.0 kB
2340	leahong 	8.673 s	0.933 s	7.388 s	0.000 s	0.352 s	8.0 MB	8.0 MB	3.0 kB
2341	Aryan-Raina 	8.673 s	1.766 s	6.504 s	0.000 s	0.402 s	8.0 MB	8.0 MB	3.0 kB
2342	danielzhou92 	8.674 s	1.337 s	6.922 s	0.000 s	0.415 s	8.0 MB	8.0 MB	1.1 kB
2343	sockgames 	8.677 s	1.271 s	7.030 s	0.000 s	0.376 s	8.0 MB	8.0 MB	3.0 kB
2344	Gen1a 	8.679 s	0.821 s	7.493 s	0.000 s	0.364 s	8.0 MB	8.0 MB	3.0 kB
2345	Visible-Radio 	8.679 s	1.536 s	6.741 s	0.000 s	0.402 s	8.0 MB	8.0 MB	3.0 kB
2346	Adi-here 	8.680 s	1.408 s	6.678 s	0.154 s	0.441 s	8.0 MB	8.0 MB	3.0 kB
2347	chongshaohong 	8.682 s	1.333 s	6.876 s	0.000 s	0.472 s	8.0 MB	8.0 MB	2.9 kB
2348	16cra40 	8.682 s	1.823 s	6.350 s	0.000 s	0.508 s	8.0 MB	8.0 MB	1.1 kB
2349	Anish9901 	8.682 s	0.844 s	7.459 s	0.000 s	0.379 s	8.0 MB	8.0 MB	3.0 kB
2350	BigTuna2014 	8.684 s	0.927 s	7.013 s	0.333 s	0.411 s	8.0 MB	8.0 MB	3.0 kB
2351	samcalvin 	8.684 s	1.171 s	6.859 s	0.256 s	0.398 s	8.0 MB	8.0 MB	3.0 kB
2352	zachhide 	8.684 s	0.757 s	7.568 s	0.000 s	0.360 s	8.0 MB	8.0 MB	3.0 kB
2353	doomnyx 	8.685 s	1.601 s	6.659 s	0.000 s	0.426 s	8.0 MB	8.0 MB	3.0 kB
2354	moschramm 	8.687 s	1.940 s	6.376 s	0.000 s	0.371 s	8.0 MB	8.0 MB	3.0 kB
2355	vrobbin 	8.688 s	0.844 s	7.447 s	0.000 s	0.398 s	8.0 MB	8.0 MB	3.0 kB
2356	SlimHintz 	8.688 s	1.463 s	6.624 s	0.000 s	0.601 s	8.0 MB	8.0 MB	3.0 kB
2357	noisyment 	8.689 s	1.310 s	6.905 s	0.000 s	0.474 s	8.0 MB	8.0 MB	3.0 kB
2358	felixthe-cat 	8.689 s	1.225 s	7.047 s	0.000 s	0.417 s	8.0 MB	8.0 MB	3.0 kB
2359	s-woolf 	8.692 s	0.877 s	7.451 s	0.000 s	0.364 s	8.0 MB	8.0 MB	3.0 kB
2360	TheOldBrick 	8.694 s	1.405 s	6.867 s	0.000 s	0.423 s	8.0 MB	8.0 MB	3.0 kB
2361	mcchots 	8.695 s	1.506 s	6.709 s	0.000 s	0.480 s	12.3 MB	12.3 MB	2.9 kB
2362	mattfergoda 	8.696 s	1.932 s	6.335 s	0.000 s	0.428 s	8.0 MB	8.0 MB	3.0 kB
2363	hamzakhuswan 	8.696 s	1.172 s	7.126 s	0.000 s	0.398 s	8.0 MB	8.0 MB	3.0 kB
2364	renrutmas 	8.698 s	1.972 s	6.363 s	0.000 s	0.362 s	8.0 MB	8.0 MB	3.0 kB
2365	jbatl 	8.699 s	1.493 s	6.809 s	0.000 s	0.397 s	8.0 MB	8.0 MB	3.0 kB
2366	The7thHeart 	8.699 s	1.301 s	7.239 s	0.000 s	0.159 s	8.0 MB	8.0 MB	3.0 kB
2367	wushiroll 	8.699 s	1.562 s	6.672 s	0.000 s	0.466 s	8.0 MB	8.0 MB	1.0 kB
2368	EddiAnton 	8.704 s	0.640 s	7.678 s	0.000 s	0.386 s	8.0 MB	8.0 MB	1.1 kB
2369	BCorr-byte 	8.705 s	1.217 s	7.059 s	0.000 s	0.430 s	8.0 MB	8.0 MB	3.0 kB
2370	ricamartins 	8.708 s	1.985 s	6.305 s	0.000 s	0.418 s	8.0 MB	8.0 MB	3.0 kB
2371	moorewes 	8.709 s	1.988 s	6.313 s	0.000 s	0.407 s	8.0 MB	8.0 MB	1.0 kB
2372	ihordot 	8.710 s	0.924 s	7.362 s	0.000 s	0.424 s	8.0 MB	8.0 MB	3.0 kB
2373	freddie8383 	8.711 s	0.867 s	7.449 s	0.000 s	0.394 s	8.0 MB	8.0 MB	3.0 kB
2374	arafath45-dev 	8.711 s	1.447 s	7.149 s	0.000 s	0.114 s	8.0 MB	8.0 MB	2.9 kB
2375	razzthekid 	8.715 s	0.805 s	7.502 s	0.000 s	0.408 s	8.0 MB	8.0 MB	3.0 kB
2376	wensjoe 	8.715 s	1.822 s	6.529 s	0.000 s	0.365 s	8.0 MB	8.0 MB	3.0 kB
2377	leonardoAnjos16 	8.718 s	1.040 s	7.284 s	0.000 s	0.394 s	8.0 MB	8.0 MB	3.0 kB
2378	tinoocwh 	8.718 s	1.005 s	7.322 s	0.000 s	0.391 s	8.0 MB	8.0 MB	3.0 kB
2379	Matheus-lucas 	8.720 s	2.128 s	6.204 s	0.000 s	0.388 s	8.0 MB	8.0 MB	3.0 kB
2380	ivanym 	8.722 s	1.867 s	6.425 s	0.000 s	0.431 s	8.0 MB	8.0 MB	3.0 kB
2381	Strobelit 	8.725 s	1.721 s	6.455 s	0.000 s	0.549 s	8.0 MB	8.0 MB	1.0 kB
2382	Guy-Am-I 	8.726 s	0.818 s	7.487 s	0.000 s	0.420 s	8.0 MB	8.0 MB	1.0 kB
2383	orkinyo 	8.726 s	0.953 s	7.367 s	0.000 s	0.407 s	8.0 MB	8.0 MB	3.0 kB
2384	tunji-dev 	8.727 s	0.773 s	7.593 s	0.000 s	0.360 s	8.0 MB	8.0 MB	3.0 kB
2385	arjenedx 	8.727 s	1.474 s	6.811 s	0.000 s	0.441 s	8.0 MB	8.0 MB	3.0 kB
2386	aurorab1 	8.727 s	1.275 s	7.024 s	0.000 s	0.428 s	8.0 MB	8.0 MB	3.0 kB
2387	LuisFlavioOliveira 	8.728 s	1.410 s	6.719 s	0.000 s	0.599 s	8.0 MB	8.0 MB	3.0 kB
2388	bryleroi 	8.728 s	0.861 s	7.486 s	0.000 s	0.382 s	8.0 MB	8.0 MB	3.0 kB
2389	Pian-z 	8.728 s	1.252 s	7.092 s	0.000 s	0.384 s	8.0 MB	8.0 MB	3.0 kB
2390	vgiorgi 	8.729 s	0.994 s	7.282 s	0.000 s	0.453 s	8.0 MB	8.0 MB	3.0 kB
2391	Biggles-2 	8.729 s	1.346 s	6.821 s	0.000 s	0.562 s	8.0 MB	8.0 MB	3.0 kB
2392	gcappaert 	8.729 s	0.829 s	7.503 s	0.000 s	0.397 s	8.0 MB	8.0 MB	3.0 kB
2393	zeroycs 	8.731 s	1.056 s	7.256 s	0.000 s	0.419 s	8.0 MB	8.0 MB	3.0 kB
2394	quiet0ldman 	8.734 s	1.179 s	7.195 s	0.000 s	0.361 s	8.0 MB	8.0 MB	3.0 kB
2395	weeyunzheng 	8.734 s	2.191 s	6.145 s	0.000 s	0.398 s	8.0 MB	8.0 MB	3.0 kB
2396	StephenP91 	8.734 s	1.190 s	6.830 s	0.328 s	0.386 s	8.0 MB	8.0 MB	3.0 kB
2397	mondler 	8.736 s	1.094 s	7.257 s	0.000 s	0.385 s	8.0 MB	8.0 MB	3.0 kB
2398	zanyfunster 	8.739 s	1.472 s	6.724 s	0.000 s	0.543 s	8.0 MB	8.0 MB	3.0 kB
2399	kirving1 	8.740 s	0.876 s	7.483 s	0.000 s	0.381 s	8.0 MB	8.0 MB	3.0 kB
2400	archie222222 	8.741 s	1.425 s	6.880 s	0.000 s	0.435 s	8.0 MB	8.0 MB	2.9 kB
2401	robodo2020 	8.743 s	0.910 s	7.468 s	0.000 s	0.364 s	8.0 MB	8.0 MB	3.0 kB
2402	jcclark141152 	8.744 s	1.279 s	7.069 s	0.000 s	0.396 s	8.0 MB	8.0 MB	3.0 kB
2403	astimajo 	8.747 s	0.804 s	7.566 s	0.000 s	0.376 s	8.0 MB	8.0 MB	3.0 kB
2404	jearistiz 	8.748 s	1.099 s	7.523 s	0.000 s	0.126 s	8.0 MB	8.0 MB	3.0 kB
2405	owwe 	8.750 s	1.033 s	7.306 s	0.000 s	0.410 s	8.0 MB	8.0 MB	3.0 kB
2406	oleksastepaniuk 	8.750 s	1.246 s	7.070 s	0.000 s	0.434 s	8.0 MB	8.0 MB	3.0 kB
2407	powarow-lukasz 	8.753 s	1.567 s	6.718 s	0.000 s	0.467 s	8.0 MB	8.0 MB	2.9 kB
2408	galileogenerobin 	8.756 s	2.041 s	6.312 s	0.000 s	0.403 s	8.0 MB	8.0 MB	2.4 kB
2409	mihirpkshah 	8.759 s	0.899 s	7.467 s	0.000 s	0.393 s	8.0 MB	8.0 MB	3.0 kB
2410	yarmakx 	8.760 s	1.114 s	7.261 s	0.000 s	0.385 s	8.0 MB	8.0 MB	3.0 kB
2411	KushGami 	8.760 s	0.901 s	7.427 s	0.000 s	0.432 s	8.0 MB	8.0 MB	3.0 kB
2412	masyenooc 	8.762 s	2.129 s	6.245 s	0.000 s	0.388 s	8.0 MB	8.0 MB	1.1 kB
2413	adityajain99 	8.763 s	1.198 s	7.125 s	0.000 s	0.440 s	8.0 MB	8.0 MB	3.0 kB
2414	inline-five 	8.763 s	2.181 s	6.219 s	0.000 s	0.364 s	8.0 MB	8.0 MB	3.0 kB
2415	DulanAbe 	8.764 s	1.256 s	7.080 s	0.000 s	0.429 s	8.0 MB	8.0 MB	3.0 kB
2416	immanuelhuang 	8.766 s	1.611 s	6.783 s	0.000 s	0.371 s	8.0 MB	8.0 MB	3.0 kB
2417	haiderlester 	8.766 s	0.842 s	7.526 s	0.000 s	0.398 s	8.0 MB	8.0 MB	3.0 kB
2418	arturmelobrito 	8.767 s	1.483 s	6.846 s	0.000 s	0.438 s	8.0 MB	8.0 MB	3.0 kB
2419	ljubebiza 	8.767 s	1.676 s	6.715 s	0.000 s	0.377 s	8.0 MB	8.0 MB	3.0 kB
2420	Nico120719 	8.769 s	1.675 s	6.703 s	0.000 s	0.391 s	8.0 MB	8.0 MB	3.0 kB
2421	robbie888 	8.769 s	0.781 s	7.789 s	0.099 s	0.100 s	8.0 MB	8.0 MB	1.1 kB
2422	andriyb25 	8.770 s	1.513 s	6.820 s	0.000 s	0.437 s	8.0 MB	8.0 MB	1.0 kB
2423	arnovolts 	8.771 s	1.399 s	6.960 s	0.000 s	0.412 s	8.0 MB	8.0 MB	3.0 kB
2424	jvarad 	8.771 s	1.053 s	7.303 s	0.000 s	0.416 s	8.0 MB	8.0 MB	3.0 kB
2425	neerajnan 	8.777 s	0.775 s	7.613 s	0.000 s	0.389 s	8.0 MB	8.0 MB	3.0 kB
2426	michalispsy 	8.778 s	0.742 s	7.940 s	0.000 s	0.095 s	8.0 MB	8.0 MB	3.0 kB
2427	devJulo 	8.778 s	1.443 s	6.915 s	0.000 s	0.420 s	8.0 MB	8.0 MB	960 Bytes
2428	snaskrecki 	8.778 s	1.942 s	6.260 s	0.000 s	0.576 s	8.0 MB	8.0 MB	3.0 kB
2429	bharathscaphy 	8.779 s	0.832 s	7.559 s	0.000 s	0.388 s	8.0 MB	8.0 MB	3.0 kB
2430	ingernh 	8.780 s	0.806 s	7.577 s	0.000 s	0.397 s	8.0 MB	8.0 MB	3.0 kB
2431	cs-kish 	8.783 s	1.147 s	7.227 s	0.000 s	0.410 s	8.0 MB	8.0 MB	3.0 kB
2432	jecampos 	8.784 s	1.480 s	6.911 s	0.000 s	0.393 s	8.0 MB	8.0 MB	3.0 kB
2433	StephenTrainor 	8.785 s	1.278 s	7.072 s	0.000 s	0.435 s	8.0 MB	8.0 MB	3.0 kB
2434	bruno-fialho 	8.785 s	1.537 s	6.842 s	0.000 s	0.407 s	8.0 MB	8.0 MB	3.0 kB
2435	goatoush 	8.786 s	1.832 s	6.535 s	0.000 s	0.418 s	8.0 MB	8.0 MB	2.9 kB
2436	gcallao 	8.786 s	1.725 s	6.826 s	0.000 s	0.235 s	8.0 MB	8.0 MB	3.0 kB
2437	pmlsslw 	8.787 s	1.207 s	7.124 s	0.000 s	0.456 s	8.0 MB	8.0 MB	3.0 kB
2438	sameedsajid26 	8.791 s	1.115 s	7.280 s	0.000 s	0.395 s	8.0 MB	8.0 MB	3.0 kB
2439	ikandilys 	8.793 s	0.869 s	7.289 s	0.236 s	0.400 s	8.0 MB	8.0 MB	2.9 kB
2440	edondup 	8.795 s	1.098 s	7.285 s	0.000 s	0.411 s	8.0 MB	8.0 MB	3.0 kB
2441	Greggolas 	8.798 s	1.824 s	6.588 s	0.000 s	0.387 s	8.0 MB	8.0 MB	3.0 kB
2442	AssemSilver 	8.799 s	0.913 s	7.467 s	0.000 s	0.419 s	8.0 MB	8.0 MB	2.9 kB
2443	mathismusic 	8.799 s	1.851 s	6.554 s	0.000 s	0.394 s	8.0 MB	8.0 MB	3.0 kB
2444	AlwinAng 	8.800 s	1.137 s	7.278 s	0.000 s	0.385 s	8.0 MB	8.0 MB	3.0 kB
2445	HakHak34 	8.801 s	1.176 s	7.256 s	0.000 s	0.369 s	8.0 MB	8.0 MB	3.0 kB
2446	nicomancheno 	8.804 s	0.950 s	7.430 s	0.000 s	0.425 s	8.0 MB	8.0 MB	2.9 kB
2447	kay-jay-hub 	8.805 s	0.861 s	7.567 s	0.000 s	0.377 s	8.0 MB	8.0 MB	3.0 kB
2448	stewarse 	8.805 s	1.020 s	7.348 s	0.000 s	0.437 s	8.0 MB	8.0 MB	3.0 kB
2449	aggelosez 	8.805 s	0.840 s	7.569 s	0.000 s	0.396 s	8.0 MB	8.0 MB	3.0 kB
2450	Fpulz 	8.805 s	0.971 s	7.431 s	0.000 s	0.404 s	8.0 MB	8.0 MB	3.0 kB
2451	calnet 	8.805 s	1.339 s	7.064 s	0.000 s	0.403 s	8.0 MB	8.0 MB	3.1 kB
2452	GeniusASTG 	8.806 s	0.811 s	7.618 s	0.000 s	0.377 s	8.0 MB	8.0 MB	3.0 kB
2453	MeisamMulla 	8.807 s	1.124 s	7.278 s	0.000 s	0.406 s	8.0 MB	8.0 MB	3.0 kB
2454	nicoleduret 	8.807 s	0.738 s	7.495 s	0.000 s	0.575 s	9.4 MB	9.4 MB	976 Bytes
2455	spanjkov 	8.808 s	0.884 s	7.529 s	0.000 s	0.395 s	8.0 MB	8.0 MB	3.0 kB
2456	andropoiesis 	8.808 s	1.414 s	6.956 s	0.000 s	0.438 s	8.0 MB	8.0 MB	3.0 kB
2457	igorerziak 	8.810 s	1.350 s	6.962 s	0.000 s	0.498 s	8.0 MB	8.0 MB	1.0 kB
2458	alcoris-dev 	8.810 s	2.112 s	6.300 s	0.000 s	0.398 s	8.0 MB	8.0 MB	3.0 kB
2459	nchkhaidze 	8.812 s	1.848 s	6.396 s	0.167 s	0.401 s	8.0 MB	8.0 MB	3.0 kB
2460	zinocheetah 	8.815 s	1.238 s	7.142 s	0.000 s	0.435 s	8.0 MB	8.0 MB	3.0 kB
2461	timothyhx1 	8.816 s	1.931 s	6.431 s	0.000 s	0.454 s	8.0 MB	8.0 MB	3.0 kB
2462	leejianhowe 	8.820 s	1.525 s	6.918 s	0.000 s	0.376 s	8.0 MB	8.0 MB	2.9 kB
2463	JohnDuffy271 	8.820 s	0.820 s	7.627 s	0.000 s	0.372 s	8.0 MB	8.0 MB	3.0 kB
